Area name,Area code,Area type,Specimen date,Daily lab-confirmed cases,Previously reported daily cases,Change in daily cases,Cumulative lab-confirmed cases,Previously reported cumulative cases,Change in cumulative cases
Wandsworth,E09000032,Upper tier local authority,2020-04-03,27,,,559,,
Waltham Forest,E09000031,Upper tier local authority,2020-04-03,30,,,374,,
Tower Hamlets,E09000030,Upper tier local authority,2020-04-03,34,,,345,,
Sutton,E09000029,Upper tier local authority,2020-04-03,20,,,297,,
Southwark,E09000028,Upper tier local authority,2020-04-03,47,,,688,,
Richmond upon Thames,E09000027,Upper tier local authority,2020-04-03,15,,,214,,
Redbridge,E09000026,Upper tier local authority,2020-04-03,20,,,312,,
Newham,E09000025,Upper tier local authority,2020-04-03,57,,,502,,
Merton,E09000024,Upper tier local authority,2020-04-03,23,,,358,,
Lewisham,E09000023,Upper tier local authority,2020-04-03,46,,,492,,
Lambeth,E09000022,Upper tier local authority,2020-04-03,38,,,679,,
Kingston upon Thames,E09000021,Upper tier local authority,2020-04-03,20,,,196,,
Kensington and Chelsea,E09000020,Upper tier local authority,2020-04-03,15,,,278,,
Islington,E09000019,Upper tier local authority,2020-04-03,14,,,263,,
Hounslow,E09000018,Upper tier local authority,2020-04-03,24,,,345,,
Hillingdon,E09000017,Upper tier local authority,2020-04-03,44,,,358,,
Havering,E09000016,Upper tier local authority,2020-04-03,32,,,266,,
Harrow,E09000015,Upper tier local authority,2020-04-03,23,,,469,,
Haringey,E09000014,Upper tier local authority,2020-04-03,26,,,313,,
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-04-03,19,,,280,,
Hackney,E09000012,Upper tier local authority,2020-04-03,25,,,348,,
Greenwich,E09000011,Upper tier local authority,2020-04-03,23,,,326,,
Enfield,E09000010,Upper tier local authority,2020-04-03,26,,,368,,
Ealing,E09000009,Upper tier local authority,2020-04-03,30,,,519,,
Croydon,E09000008,Upper tier local authority,2020-04-03,48,,,697,,
Camden,E09000007,Upper tier local authority,2020-04-03,19,,,307,,
Bromley,E09000006,Upper tier local authority,2020-04-03,30,,,526,,
Brent,E09000005,Upper tier local authority,2020-04-03,55,,,757,,
Bexley,E09000004,Upper tier local authority,2020-04-03,25,,,272,,
Barnet,E09000003,Upper tier local authority,2020-04-03,38,,,690,,
Barking and Dagenham,E09000002,Upper tier local authority,2020-04-03,15,,,222,,
Gateshead,E08000037,Upper tier local authority,2020-04-03,19,,,177,,
Wakefield,E08000036,Upper tier local authority,2020-04-03,28,,,177,,
Leeds,E08000035,Upper tier local authority,2020-04-03,37,,,335,,
Kirklees,E08000034,Upper tier local authority,2020-04-03,21,,,194,,
Calderdale,E08000033,Upper tier local authority,2020-04-03,12,,,86,,
Bradford,E08000032,Upper tier local authority,2020-04-03,24,,,213,,
Wolverhampton,E08000031,Upper tier local authority,2020-04-03,11,,,308,,
Walsall,E08000030,Upper tier local authority,2020-04-03,27,,,384,,
Solihull,E08000029,Upper tier local authority,2020-04-03,20,,,228,,
Sandwell,E08000028,Upper tier local authority,2020-04-03,31,,,377,,
Dudley,E08000027,Upper tier local authority,2020-04-03,16,,,301,,
Coventry,E08000026,Upper tier local authority,2020-04-03,23,,,278,,
Birmingham,E08000025,Upper tier local authority,2020-04-03,81,,,1355,,
Sunderland,E08000024,Upper tier local authority,2020-04-03,48,,,291,,
South Tyneside,E08000023,Upper tier local authority,2020-04-03,17,,,99,,
North Tyneside,E08000022,Upper tier local authority,2020-04-03,13,,,156,,
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-04-03,32,,,344,,
Sheffield,E08000019,Upper tier local authority,2020-04-03,43,,,925,,
Rotherham,E08000018,Upper tier local authority,2020-04-03,18,,,239,,
Doncaster,E08000017,Upper tier local authority,2020-04-03,16,,,170,,
Barnsley,E08000016,Upper tier local authority,2020-04-03,9,,,227,,
Wirral,E08000015,Upper tier local authority,2020-04-03,44,,,253,,
Sefton,E08000014,Upper tier local authority,2020-04-03,45,,,261,,
St. Helens,E08000013,Upper tier local authority,2020-04-03,29,,,220,,
Liverpool,E08000012,Upper tier local authority,2020-04-03,60,,,510,,
Knowsley,E08000011,Upper tier local authority,2020-04-03,20,,,157,,
Wigan,E08000010,Upper tier local authority,2020-04-03,24,,,185,,
Trafford,E08000009,Upper tier local authority,2020-04-03,26,,,227,,
Tameside,E08000008,Upper tier local authority,2020-04-03,13,,,162,,
Stockport,E08000007,Upper tier local authority,2020-04-03,31,,,252,,
Salford,E08000006,Upper tier local authority,2020-04-03,12,,,241,,
Rochdale,E08000005,Upper tier local authority,2020-04-03,16,,,168,,
Oldham,E08000004,Upper tier local authority,2020-04-03,20,,,216,,
Manchester,E08000003,Upper tier local authority,2020-04-03,30,,,320,,
Bury,E08000002,Upper tier local authority,2020-04-03,18,,,142,,
Bolton,E08000001,Upper tier local authority,2020-04-03,35,,,179,,
Dorset,E06000059,Upper tier local authority,2020-04-03,15,,,122,,
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-04-03,11,,,115,,
Northumberland,E06000057,Upper tier local authority,2020-04-03,22,,,181,,
Central Bedfordshire,E06000056,Upper tier local authority,2020-04-03,14,,,173,,
Bedford,E06000055,Upper tier local authority,2020-04-03,19,,,133,,
Wiltshire,E06000054,Upper tier local authority,2020-04-03,15,,,153,,
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-03,18,,,182,,
Shropshire,E06000051,Upper tier local authority,2020-04-03,19,,,165,,
Cheshire West and Chester,E06000050,Upper tier local authority,2020-04-03,36,,,219,,
Cheshire East,E06000049,Upper tier local authority,2020-04-03,14,,,201,,
County Durham,E06000047,Upper tier local authority,2020-04-03,37,,,273,,
Isle of Wight,E06000046,Upper tier local authority,2020-04-03,1,,,28,,
Southampton,E06000045,Upper tier local authority,2020-04-03,9,,,165,,
Portsmouth,E06000044,Upper tier local authority,2020-04-03,10,,,106,,
Brighton and Hove,E06000043,Upper tier local authority,2020-04-03,11,,,139,,
Milton Keynes,E06000042,Upper tier local authority,2020-04-03,12,,,187,,
Wokingham,E06000041,Upper tier local authority,2020-04-03,10,,,113,,
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-04-03,4,,,107,,
Slough,E06000039,Upper tier local authority,2020-04-03,10,,,153,,
Reading,E06000038,Upper tier local authority,2020-04-03,9,,,115,,
West Berkshire,E06000037,Upper tier local authority,2020-04-03,10,,,102,,
Bracknell Forest,E06000036,Upper tier local authority,2020-04-03,10,,,70,,
Medway,E06000035,Upper tier local authority,2020-04-03,15,,,208,,
Thurrock,E06000034,Upper tier local authority,2020-04-03,5,,,125,,
Southend-on-Sea,E06000033,Upper tier local authority,2020-04-03,18,,,135,,
Luton,E06000032,Upper tier local authority,2020-04-03,18,,,209,,
Peterborough,E06000031,Upper tier local authority,2020-04-03,10,,,71,,
Swindon,E06000030,Upper tier local authority,2020-04-03,7,,,73,,
Plymouth,E06000026,Upper tier local authority,2020-04-03,14,,,92,,
South Gloucestershire,E06000025,Upper tier local authority,2020-04-03,10,,,127,,
North Somerset,E06000024,Upper tier local authority,2020-04-03,8,,,78,,
"Bristol, City of",E06000023,Upper tier local authority,2020-04-03,20,,,203,,
Bath and North East Somerset,E06000022,Upper tier local authority,2020-04-03,4,,,65,,
Stoke-on-Trent,E06000021,Upper tier local authority,2020-04-03,11,,,108,,
Telford and Wrekin,E06000020,Upper tier local authority,2020-04-03,7,,,85,,
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-03,5,,,64,,
Nottingham,E06000018,Upper tier local authority,2020-04-03,16,,,184,,
Rutland,E06000017,Upper tier local authority,2020-04-03,1,,,7,,
Leicester,E06000016,Upper tier local authority,2020-04-03,26,,,217,,
Derby,E06000015,Upper tier local authority,2020-04-03,22,,,282,,
York,E06000014,Upper tier local authority,2020-04-03,8,,,70,,
North Lincolnshire,E06000013,Upper tier local authority,2020-04-03,13,,,59,,
North East Lincolnshire,E06000012,Upper tier local authority,2020-04-03,10,,,47,,
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-04-03,12,,,106,,
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-04-03,10,,,44,,
Blackpool,E06000009,Upper tier local authority,2020-04-03,8,,,74,,
Blackburn with Darwen,E06000008,Upper tier local authority,2020-04-03,9,,,75,,
Warrington,E06000007,Upper tier local authority,2020-04-03,16,,,145,,
Halton,E06000006,Upper tier local authority,2020-04-03,18,,,96,,
Darlington,E06000005,Upper tier local authority,2020-04-03,6,,,43,,
Stockton-on-Tees,E06000004,Upper tier local authority,2020-04-03,17,,,114,,
Redcar and Cleveland,E06000003,Upper tier local authority,2020-04-03,17,,,98,,
Middlesbrough,E06000002,Upper tier local authority,2020-04-03,26,,,149,,
Hartlepool,E06000001,Upper tier local authority,2020-04-03,5,,,30,,
England,E92000001,Nation,2020-04-02,4020,4004,16,40759,40759,0
South West,E12000009,Region,2020-04-02,183,,,1752,,
South East,E12000008,Region,2020-04-02,479,,,5306,,
London,E12000007,Region,2020-04-02,1023,,,12084,,
East of England,E12000006,Region,2020-04-02,366,,,3316,,
West Midlands,E12000005,Region,2020-04-02,447,,,4705,,
East Midlands,E12000004,Region,2020-04-02,213,,,2506,,
Yorkshire and The Humber,E12000003,Region,2020-04-02,242,,,2866,,
North West,E12000002,Region,2020-04-02,680,,,5230,,
North East,E12000001,Region,2020-04-02,217,,,1696,,
Worcestershire,E10000034,Upper tier local authority,2020-04-02,31,,,386,,
West Sussex,E10000032,Upper tier local authority,2020-04-02,21,,,313,,
Warwickshire,E10000031,Upper tier local authority,2020-04-02,51,,,387,,
Surrey,E10000030,Upper tier local authority,2020-04-02,70,,,922,,
Suffolk,E10000029,Upper tier local authority,2020-04-02,21,,,240,,
Staffordshire,E10000028,Upper tier local authority,2020-04-02,58,,,530,,
Somerset,E10000027,Upper tier local authority,2020-04-02,19,,,105,,
Oxfordshire,E10000025,Upper tier local authority,2020-04-02,70,,,443,,
Nottinghamshire,E10000024,Upper tier local authority,2020-04-02,40,,,408,,
North Yorkshire,E10000023,Upper tier local authority,2020-04-02,19,,,235,,
Northamptonshire,E10000021,Upper tier local authority,2020-04-02,51,,,417,,
Norfolk,E10000020,Upper tier local authority,2020-04-02,27,,,279,,
Lincolnshire,E10000019,Upper tier local authority,2020-04-02,14,,,245,,
Leicestershire,E10000018,Upper tier local authority,2020-04-02,19,,,316,,
Lancashire,E10000017,Upper tier local authority,2020-04-02,94,,,752,,
Kent,E10000016,Upper tier local authority,2020-04-02,82,,,829,,
Hertfordshire,E10000015,Upper tier local authority,2020-04-02,102,,,892,,
Hampshire,E10000014,Upper tier local authority,2020-04-02,87,,,937,,
Gloucestershire,E10000013,Upper tier local authority,2020-04-02,31,,,305,,
Essex,E10000012,Upper tier local authority,2020-04-02,100,,,907,,
East Sussex,E10000011,Upper tier local authority,2020-04-02,17,,,182,,
Devon,E10000008,Upper tier local authority,2020-04-02,23,,,200,,
Derbyshire,E10000007,Upper tier local authority,2020-04-02,26,,,495,,
Cumbria,E10000006,Upper tier local authority,2020-04-02,67,,,699,,
Cambridgeshire,E10000003,Upper tier local authority,2020-04-02,22,,,236,,
Buckinghamshire,E10000002,Upper tier local authority,2020-04-02,32,,,298,,
Westminster,E09000033,Upper tier local authority,2020-04-02,17,,,361,,
Wandsworth,E09000032,Upper tier local authority,2020-04-02,38,,,532,,
Waltham Forest,E09000031,Upper tier local authority,2020-04-02,27,,,344,,
Tower Hamlets,E09000030,Upper tier local authority,2020-04-02,26,,,311,,
Sutton,E09000029,Upper tier local authority,2020-04-02,29,,,277,,
Southwark,E09000028,Upper tier local authority,2020-04-02,40,,,641,,
Richmond upon Thames,E09000027,Upper tier local authority,2020-04-02,7,,,199,,
Redbridge,E09000026,Upper tier local authority,2020-04-02,28,,,292,,
Newham,E09000025,Upper tier local authority,2020-04-02,34,,,445,,
Merton,E09000024,Upper tier local authority,2020-04-02,33,,,335,,
Lewisham,E09000023,Upper tier local authority,2020-04-02,53,,,446,,
Lambeth,E09000022,Upper tier local authority,2020-04-02,42,,,641,,
Kingston upon Thames,E09000021,Upper tier local authority,2020-04-02,16,,,176,,
Kensington and Chelsea,E09000020,Upper tier local authority,2020-04-02,20,,,263,,
Islington,E09000019,Upper tier local authority,2020-04-02,22,,,249,,
Hounslow,E09000018,Upper tier local authority,2020-04-02,33,,,321,,
Hillingdon,E09000017,Upper tier local authority,2020-04-02,17,,,314,,
Havering,E09000016,Upper tier local authority,2020-04-02,30,,,234,,
Harrow,E09000015,Upper tier local authority,2020-04-02,31,,,446,,
Haringey,E09000014,Upper tier local authority,2020-04-02,27,,,287,,
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-04-02,22,,,261,,
Hackney,E09000012,Upper tier local authority,2020-04-02,38,,,323,,
Greenwich,E09000011,Upper tier local authority,2020-04-02,23,,,303,,
Enfield,E09000010,Upper tier local authority,2020-04-02,26,,,342,,
Ealing,E09000009,Upper tier local authority,2020-04-02,41,,,489,,
Croydon,E09000008,Upper tier local authority,2020-04-02,80,,,649,,
Camden,E09000007,Upper tier local authority,2020-04-02,25,,,288,,
Bromley,E09000006,Upper tier local authority,2020-04-02,36,,,496,,
Brent,E09000005,Upper tier local authority,2020-04-02,58,,,702,,
Bexley,E09000004,Upper tier local authority,2020-04-02,17,,,247,,
Barnet,E09000003,Upper tier local authority,2020-04-02,65,,,652,,
Barking and Dagenham,E09000002,Upper tier local authority,2020-04-02,22,,,207,,
Gateshead,E08000037,Upper tier local authority,2020-04-02,23,,,158,,
Wakefield,E08000036,Upper tier local authority,2020-04-02,17,,,149,,
Leeds,E08000035,Upper tier local authority,2020-04-02,30,,,298,,
Kirklees,E08000034,Upper tier local authority,2020-04-02,22,,,173,,
Calderdale,E08000033,Upper tier local authority,2020-04-02,11,,,74,,
Bradford,E08000032,Upper tier local authority,2020-04-02,19,,,189,,
Wolverhampton,E08000031,Upper tier local authority,2020-04-02,17,,,297,,
Walsall,E08000030,Upper tier local authority,2020-04-02,48,,,357,,
Solihull,E08000029,Upper tier local authority,2020-04-02,25,,,208,,
Sandwell,E08000028,Upper tier local authority,2020-04-02,37,,,346,,
Dudley,E08000027,Upper tier local authority,2020-04-02,30,,,285,,
Coventry,E08000026,Upper tier local authority,2020-04-02,20,,,255,,
Birmingham,E08000025,Upper tier local authority,2020-04-02,102,,,1274,,
Sunderland,E08000024,Upper tier local authority,2020-04-02,37,,,243,,
South Tyneside,E08000023,Upper tier local authority,2020-04-02,13,,,82,,
North Tyneside,E08000022,Upper tier local authority,2020-04-02,14,,,143,,
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-04-02,31,,,312,,
Sheffield,E08000019,Upper tier local authority,2020-04-02,53,,,882,,
Rotherham,E08000018,Upper tier local authority,2020-04-02,15,,,221,,
Doncaster,E08000017,Upper tier local authority,2020-04-02,11,,,154,,
Barnsley,E08000016,Upper tier local authority,2020-04-02,14,,,218,,
Wirral,E08000015,Upper tier local authority,2020-04-02,52,,,209,,
Sefton,E08000014,Upper tier local authority,2020-04-02,32,,,216,,
St. Helens,E08000013,Upper tier local authority,2020-04-02,25,,,191,,
Liverpool,E08000012,Upper tier local authority,2020-04-02,56,,,450,,
Knowsley,E08000011,Upper tier local authority,2020-04-02,22,,,137,,
Wigan,E08000010,Upper tier local authority,2020-04-02,24,,,161,,
Trafford,E08000009,Upper tier local authority,2020-04-02,27,,,201,,
Tameside,E08000008,Upper tier local authority,2020-04-02,18,,,149,,
Stockport,E08000007,Upper tier local authority,2020-04-02,28,,,221,,
Salford,E08000006,Upper tier local authority,2020-04-02,21,,,229,,
Rochdale,E08000005,Upper tier local authority,2020-04-02,9,,,152,,
Oldham,E08000004,Upper tier local authority,2020-04-02,23,,,196,,
Manchester,E08000003,Upper tier local authority,2020-04-02,34,,,290,,
Bury,E08000002,Upper tier local authority,2020-04-02,8,,,124,,
Bolton,E08000001,Upper tier local authority,2020-04-02,17,,,144,,
Dorset,E06000059,Upper tier local authority,2020-04-02,10,,,107,,
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-04-02,12,,,104,,
Northumberland,E06000057,Upper tier local authority,2020-04-02,24,,,159,,
Central Bedfordshire,E06000056,Upper tier local authority,2020-04-02,23,,,159,,
Bedford,E06000055,Upper tier local authority,2020-04-02,12,,,114,,
Wiltshire,E06000054,Upper tier local authority,2020-04-02,10,,,138,,
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-02,17,,,164,,
Shropshire,E06000051,Upper tier local authority,2020-04-02,8,,,146,,
Cheshire West and Chester,E06000050,Upper tier local authority,2020-04-02,26,,,183,,
Cheshire East,E06000049,Upper tier local authority,2020-04-02,28,,,187,,
County Durham,E06000047,Upper tier local authority,2020-04-02,36,,,236,,
Isle of Wight,E06000046,Upper tier local authority,2020-04-02,1,,,27,,
Southampton,E06000045,Upper tier local authority,2020-04-02,17,,,156,,
Portsmouth,E06000044,Upper tier local authority,2020-04-02,5,,,96,,
Brighton and Hove,E06000043,Upper tier local authority,2020-04-02,12,,,128,,
Milton Keynes,E06000042,Upper tier local authority,2020-04-02,12,,,175,,
Wokingham,E06000041,Upper tier local authority,2020-04-02,4,,,103,,
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-04-02,4,,,103,,
Slough,E06000039,Upper tier local authority,2020-04-02,3,,,143,,
Reading,E06000038,Upper tier local authority,2020-04-02,10,,,106,,
West Berkshire,E06000037,Upper tier local authority,2020-04-02,5,,,92,,
Bracknell Forest,E06000036,Upper tier local authority,2020-04-02,3,,,60,,
Medway,E06000035,Upper tier local authority,2020-04-02,24,,,193,,
Thurrock,E06000034,Upper tier local authority,2020-04-02,17,,,120,,
Southend-on-Sea,E06000033,Upper tier local authority,2020-04-02,14,,,117,,
