Area name,Area code,Area type,Specimen date,Daily lab-confirmed cases,Previously reported daily cases,Change in daily cases,Cumulative lab-confirmed cases,Previously reported cumulative cases,Change in cumulative cases
Southwark,E09000028,Upper tier local authority,2020-04-07,47,,,836,,
Richmond upon Thames,E09000027,Upper tier local authority,2020-04-07,14,,,254,,
Redbridge,E09000026,Upper tier local authority,2020-04-07,47,,,430,,
Newham,E09000025,Upper tier local authority,2020-04-07,40,,,650,,
Merton,E09000024,Upper tier local authority,2020-04-07,17,,,443,,
Lewisham,E09000023,Upper tier local authority,2020-04-07,29,,,618,,
Lambeth,E09000022,Upper tier local authority,2020-04-07,39,,,807,,
Kingston upon Thames,E09000021,Upper tier local authority,2020-04-07,18,,,247,,
Kensington and Chelsea,E09000020,Upper tier local authority,2020-04-07,19,,,321,,
Islington,E09000019,Upper tier local authority,2020-04-07,13,,,302,,
Hounslow,E09000018,Upper tier local authority,2020-04-07,23,,,419,,
Hillingdon,E09000017,Upper tier local authority,2020-04-07,27,,,441,,
Havering,E09000016,Upper tier local authority,2020-04-07,33,,,362,,
Harrow,E09000015,Upper tier local authority,2020-04-07,29,,,574,,
Haringey,E09000014,Upper tier local authority,2020-04-07,29,,,380,,
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-04-07,22,,,344,,
Hackney,E09000012,Upper tier local authority,2020-04-07,27,,,442,,
Greenwich,E09000011,Upper tier local authority,2020-04-07,15,,,412,,
Enfield,E09000010,Upper tier local authority,2020-04-07,32,,,466,,
Ealing,E09000009,Upper tier local authority,2020-04-07,44,,,633,,
Croydon,E09000008,Upper tier local authority,2020-04-07,45,,,865,,
Camden,E09000007,Upper tier local authority,2020-04-07,19,,,382,,
Bromley,E09000006,Upper tier local authority,2020-04-07,36,,,657,,
Brent,E09000005,Upper tier local authority,2020-04-07,28,,,909,,
Bexley,E09000004,Upper tier local authority,2020-04-07,40,,,375,,
Barnet,E09000003,Upper tier local authority,2020-04-07,44,,,849,,
Barking and Dagenham,E09000002,Upper tier local authority,2020-04-07,22,,,277,,
Gateshead,E08000037,Upper tier local authority,2020-04-07,44,,,313,,
Wakefield,E08000036,Upper tier local authority,2020-04-07,23,,,256,,
Leeds,E08000035,Upper tier local authority,2020-04-07,64,,,500,,
Kirklees,E08000034,Upper tier local authority,2020-04-07,26,,,274,,
Calderdale,E08000033,Upper tier local authority,2020-04-07,7,,,114,,
Bradford,E08000032,Upper tier local authority,2020-04-07,33,,,331,,
Wolverhampton,E08000031,Upper tier local authority,2020-04-07,15,,,373,,
Walsall,E08000030,Upper tier local authority,2020-04-07,33,,,493,,
Solihull,E08000029,Upper tier local authority,2020-04-07,19,,,292,,
Sandwell,E08000028,Upper tier local authority,2020-04-07,28,,,471,,
Dudley,E08000027,Upper tier local authority,2020-04-07,19,,,385,,
Coventry,E08000026,Upper tier local authority,2020-04-07,22,,,352,,
Birmingham,E08000025,Upper tier local authority,2020-04-07,85,,,1654,,
Sunderland,E08000024,Upper tier local authority,2020-04-07,49,,,495,,
South Tyneside,E08000023,Upper tier local authority,2020-04-07,19,,,168,,
North Tyneside,E08000022,Upper tier local authority,2020-04-07,26,,,256,,
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-04-07,40,,,470,,
Sheffield,E08000019,Upper tier local authority,2020-04-07,49,,,1145,,
Rotherham,E08000018,Upper tier local authority,2020-04-07,21,,,288,,
Doncaster,E08000017,Upper tier local authority,2020-04-07,8,,,186,,
Barnsley,E08000016,Upper tier local authority,2020-04-07,21,,,275,,
Wirral,E08000015,Upper tier local authority,2020-04-07,49,,,434,,
Sefton,E08000014,Upper tier local authority,2020-04-07,39,,,397,,
St. Helens,E08000013,Upper tier local authority,2020-04-07,31,,,332,,
Liverpool,E08000012,Upper tier local authority,2020-04-07,67,,,723,,
Knowsley,E08000011,Upper tier local authority,2020-04-07,15,,,241,,
Wigan,E08000010,Upper tier local authority,2020-04-07,33,,,277,,
Trafford,E08000009,Upper tier local authority,2020-04-07,19,,,303,,
Tameside,E08000008,Upper tier local authority,2020-04-07,10,,,229,,
Stockport,E08000007,Upper tier local authority,2020-04-07,28,,,377,,
Salford,E08000006,Upper tier local authority,2020-04-07,16,,,325,,
Rochdale,E08000005,Upper tier local authority,2020-04-07,27,,,240,,
Oldham,E08000004,Upper tier local authority,2020-04-07,42,,,318,,
Manchester,E08000003,Upper tier local authority,2020-04-07,59,,,528,,
Bury,E08000002,Upper tier local authority,2020-04-07,28,,,222,,
Bolton,E08000001,Upper tier local authority,2020-04-07,24,,,273,,
Dorset,E06000059,Upper tier local authority,2020-04-07,9,,,155,,
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-04-07,19,,,172,,
Northumberland,E06000057,Upper tier local authority,2020-04-07,30,,,286,,
Central Bedfordshire,E06000056,Upper tier local authority,2020-04-07,18,,,238,,
Bedford,E06000055,Upper tier local authority,2020-04-07,16,,,174,,
Wiltshire,E06000054,Upper tier local authority,2020-04-07,10,,,203,,
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-07,14,,,241,,
Shropshire,E06000051,Upper tier local authority,2020-04-07,9,,,199,,
Cheshire West and Chester,E06000050,Upper tier local authority,2020-04-07,30,,,343,,
Cheshire East,E06000049,Upper tier local authority,2020-04-07,28,,,308,,
County Durham,E06000047,Upper tier local authority,2020-04-07,63,,,478,,
Isle of Wight,E06000046,Upper tier local authority,2020-04-07,2,,,39,,
Southampton,E06000045,Upper tier local authority,2020-04-07,15,,,212,,
Portsmouth,E06000044,Upper tier local authority,2020-04-07,8,,,140,,
Brighton and Hove,E06000043,Upper tier local authority,2020-04-07,16,,,189,,
Milton Keynes,E06000042,Upper tier local authority,2020-04-07,20,,,257,,
Wokingham,E06000041,Upper tier local authority,2020-04-07,10,,,147,,
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-04-07,10,,,133,,
Slough,E06000039,Upper tier local authority,2020-04-07,18,,,199,,
Reading,E06000038,Upper tier local authority,2020-04-07,13,,,155,,
West Berkshire,E06000037,Upper tier local authority,2020-04-07,11,,,138,,
Bracknell Forest,E06000036,Upper tier local authority,2020-04-07,11,,,96,,
Medway,E06000035,Upper tier local authority,2020-04-07,37,,,317,,
Thurrock,E06000034,Upper tier local authority,2020-04-07,14,,,163,,
